loc,comment_lines,blank_lines,cyclomatic_complexity,halstead_volume,halstead_difficulty,maintainability_index,num_methods,num_classes,coupling,cohesion,inheritance_depth,num_children,weighted_methods_per_class,response_for_class,lack_of_cohesion,code_churn,num_commits,num_authors,file_age_days,num_revisions,num_bugs_historical,num_bug_fixes,test_coverage,comment_ratio,duplicate_code_ratio,fan_in,fan_out,num_dependencies,defect,complexity_per_loc,bug_density,churn_per_commit
53,9,17,12,1259.392320045183,4.848569683847398,60.85096351853966,13,3,4,0.8816065974189342,2,2,23,6,0.20603336335034686,36,28,4,126,12,1,1,66.10942551017827,0.5136434490400218,0.0018548391878441576,3,4,4,0,0.2222222222222222,18.51851851851852,1.2413793103448276
156,9,19,8,1179.579844392622,8.275875052414863,75.62422730554674,15,4,10,0.6835295864896673,1,1,18,10,0.32628965548126504,46,20,3,232,12,0,2,70.69098125186521,0.3217180626890728,0.026342069946622745,3,3,4,0,0.050955414012738856,0.0,2.1904761904761907
1012,48,7,10,1459.2498455298153,3.420929775266226,55.36580867430902,15,1,6,0.7091954572653582,2,1,18,15,0.025785415327688455,51,22,5,85,15,1,1,68.35246243969631,0.10435973617427832,0.06680150156921405,1,5,8,0,0.009871668311944718,0.9871668311944718,2.217391304347826
120,30,5,6,1139.0645595632363,10.698000651181603,53.0204862509511,8,4,6,0.8310899944290798,1,2,13,14,0.4645713591930977,59,24,4,106,16,1,2,55.08591345786712,0.45249471624962895,0.2707888627036657,2,2,8,0,0.049586776859504134,8.264462809917356,2.36
292,21,13,8,790.3698136696298,9.939121520625541,69.67847041063402,12,3,7,0.8446790051877608,4,2,22,15,0.16140058331866802,46,30,2,251,12,2,0,46.22933923626931,0.13327878491094733,0.07088217538518303,4,2,7,0,0.027303754266211604,6.825938566552901,1.4838709677419355
69,49,8,5,4045.286986422621,6.409334703064088,69.26212308351471,10,5,8,0.8310810292222586,1,0,21,15,0.09000311269428707,47,28,4,343,17,3,0,78.89053105332718,0.5258493731309037,0.02309371768885257,2,4,13,1,0.07142857142857142,42.857142857142854,1.6206896551724137
298,342,28,10,2061.7792923289403,15.779320849616274,63.29325469203779,7,9,5,0.3950107880393247,1,0,15,13,0.5970871196563711,62,21,2,297,13,1,2,82.38600149900495,0.061391376292499314,0.18120492753108652,5,3,8,0,0.033444816053511704,3.3444816053511706,2.8181818181818183
64,140,39,11,505.56351101569277,10.937065478980449,48.357469886440825,10,5,5,0.6113482606722491,1,0,15,7,0.3608288506187493,46,22,4,19,20,2,2,57.28824489433738,0.30740336053163936,0.05528506116938573,4,3,4,0,0.16923076923076924,30.76923076923077,2.0
193,38,9,5,621.5429441463903,13.353332953735556,24.988235838658532,10,4,3,0.8708036418553148,3,0,15,9,0.294536196460383,67,13,4,379,10,3,2,59.29554666120668,0.21184824115892764,0.1317403331211238,2,4,6,0,0.02577319587628866,15.463917525773196,4.785714285714286
219,28,5,3,655.0060040050472,3.575337725114529,56.63045221054062,4,4,4,0.9203791232619213,2,0,15,16,0.18178190411890985,46,20,4,95,17,5,3,67.2506623674317,0.07398956093682985,0.04039929486557954,1,2,6,0,0.013636363636363636,22.727272727272727,2.1904761904761907
240,12,11,7,146.51849162414112,8.799877376410025,52.49905646708782,4,3,2,0.8393870063756224,2,3,17,12,0.25652930932441104,61,20,2,419,22,1,2,41.24153735253254,0.322427711809261,0.004114131857649899,2,3,4,0,0.029045643153526972,4.149377593360996,2.9047619047619047
198,30,10,27,429.37558471914355,15.74145066862249,73.42870263975018,17,3,3,0.8185237588164289,1,0,22,10,0.04488119835073955,46,25,4,324,15,2,1,62.63963981178723,0.4180071962961039,0.008752974460673295,1,3,7,0,0.135678391959799,10.050251256281408,1.7692307692307692
582,151,33,13,3082.478784596307,9.924670985521368,75.59503658742267,6,7,4,0.6501312315919031,0,1,14,10,0.24133891353345915,54,21,2,84,16,2,0,27.573406166179986,0.14827622651707634,0.061354972941670145,4,4,6,0,0.022298456260720412,3.4305317324185247,2.4545454545454546
50,39,11,16,365.9843727756093,6.529987854137994,63.64485365672109,8,4,2,0.7583703210680711,2,1,16,13,0.29531718802719886,49,23,4,41,10,3,2,75.3925564042429,0.18406202041068767,0.015242821124090379,1,4,3,1,0.3137254901960784,58.8235294117647,2.0416666666666665
118,13,22,11,1473.0423533867106,11.78099021770066,47.73321560638344,9,4,8,0.44980541186537676,1,1,14,14,0.4185117658626054,59,26,3,70,15,0,2,44.50300627853239,0.6727736166463195,0.03733274506168973,3,3,3,1,0.09243697478991597,0.0,2.185185185185185
151,14,5,7,318.9307221690436,3.1529205919805454,75.56525286071647,8,1,4,0.6604088969278067,2,0,14,13,0.17147345173960646,46,20,2,389,14,2,0,85.74641855431182,0.2601749022721676,0.03566673407315758,8,2,3,0,0.046052631578947366,13.157894736842104,2.1904761904761907
919,232,1,19,557.7599330301817,10.804425823158564,79.15903704226014,7,4,3,0.7119020052545867,1,1,18,10,0.35088297847676153,53,28,3,342,18,0,2,74.26057208122148,0.167834373806441,0.018368736424576624,3,4,4,0,0.020652173913043477,0.0,1.8275862068965518
160,14,12,5,265.51783485446725,6.66971353351342,34.07711521107459,9,5,2,0.743583801972768,0,4,15,10,0.289003384990325,45,23,4,8,25,3,0,62.644986912307544,0.04858966075949286,0.16776010084006776,2,6,4,0,0.031055900621118012,18.633540372670808,1.875
749,9,9,10,230.1937585716106,7.939400661392801,92.73548163374565,11,7,4,0.6836213344105675,2,1,22,16,0.18680436345255266,52,20,1,220,12,2,0,58.49015731702677,0.46453492449997735,0.048337410379766424,6,5,6,0,0.013333333333333334,2.6666666666666665,2.4761904761904763
223,142,12,12,4646.731179698111,6.528394544959748,73.53667965738649,5,5,7,0.5996880702793969,3,0,15,10,0.31567898574306397,47,18,4,187,11,1,0,56.816677133541326,0.19707911692597396,0.08797376144248686,4,3,2,1,0.05357142857142857,4.464285714285714,2.473684210526316
200,19,37,4,393.8353198113814,10.668914528644947,66.77275015060223,7,2,3,0.6965246538815864,4,0,19,12,0.18901678251349538,46,20,3,58,17,1,1,77.57364279244001,0.6662392384529788,0.11893057000686545,3,3,5,0,0.01990049751243781,4.975124378109452,2.1904761904761907
62,17,24,9,252.44246906950966,10.918964177776287,76.23451797979638,10,6,5,0.5630660837572993,3,0,15,7,0.2583747817834238,49,16,4,120,14,1,1,63.156143330112556,0.19943872145480812,0.026171365981895713,1,6,3,0,0.14285714285714285,15.873015873015872,2.8823529411764706
146,10,8,14,2069.8808254677874,10.215532335367568,49.64995815590824,10,3,1,0.60044499296963,2,0,7,12,0.2746235899630456,52,13,2,88,7,2,1,73.6244766553813,0.46737869766649076,0.10277168418781767,3,5,11,0,0.09523809523809523,13.605442176870747,3.7142857142857144
29,12,10,20,741.8047387797718,8.940404287071336,74.77876695384008,7,6,8,0.47916269713518983,1,0,11,13,0.06478972364185558,50,19,2,316,12,0,0,53.37048050643956,0.6196878084108646,0.22020465566255848,5,3,9,0,0.6666666666666666,0.0,2.5
543,14,1,9,2017.0715810633071,9.230099200379195,79.82370849795812,8,3,4,0.8255101458747331,1,0,18,16,0.2236725411695998,45,20,4,426,9,0,1,54.04528542636924,0.22303400551615188,0.002053913798660992,1,3,3,1,0.016544117647058824,0.0,2.142857142857143
217,1,5,10,1093.1090212819763,16.25092891411556,71.219142700751,9,3,4,0.7727839554801205,0,1,12,7,0.14671126406170032,54,22,4,213,21,0,1,57.259079242283484,0.3341159938507459,0.1259251834882238,2,7,7,0,0.045871559633027525,0.0,2.347826086956522
346,18,13,24,2831.082068789106,4.287621936898993,52.65115092991738,7,3,1,0.7980181527030937,2,0,15,9,0.16460441288820832,46,19,2,448,19,3,0,61.41637658050983,0.12109128257121723,0.06796672842103234,6,5,4,0,0.069164265129683,8.645533141210375,2.3
46,58,5,7,208.75338324633645,6.556504337538794,83.86181083139749,11,3,2,0.927911171294844,0,1,10,11,0.09383332036686688,53,20,4,190,16,1,2,70.11243455239314,0.4320632313610305,0.03441120259336405,3,3,4,0,0.14893617021276595,21.27659574468085,2.5238095238095237
232,18,6,5,330.26755248324775,10.576180832966683,70.41944960973406,18,7,3,0.5613363987548441,2,0,19,17,0.07620880606157651,54,27,2,106,19,3,1,50.04075116807757,0.17827465292529537,0.19528076698386393,4,2,4,0,0.02145922746781116,12.875536480686696,1.9285714285714286
308,18,5,10,995.7656560937181,10.122940625515975,69.03152465774856,14,5,5,0.5528104119914872,4,4,22,10,0.2659638633268554,56,26,4,43,20,1,0,55.967588176887794,0.6624489537819169,0.024081351795427343,5,6,6,0,0.032362459546925564,3.236245954692557,2.074074074074074
151,11,8,7,1665.859873991171,14.397121866756198,65.54513664310178,7,2,4,0.5095403467985817,3,1,16,8,0.0664886408064366,40,17,2,210,15,2,0,87.08095066841469,0.18073465659809035,0.1594420672066209,3,8,5,0,0.046052631578947366,13.157894736842104,2.2222222222222223
101,128,14,5,2796.6627331077757,9.988547423368361,100.0,10,2,4,0.4696950826261013,1,0,15,18,0.17101165758178755,61,26,4,209,13,1,4,66.7093993085135,0.44641343845774833,0.025804755455402686,2,3,4,0,0.049019607843137254,9.803921568627452,2.259259259259259
92,20,3,4,9450.860128053528,11.155974406080308,74.19944269840815,15,6,5,0.6234731981402811,2,1,17,12,0.3857431458105385,42,18,6,10,16,3,2,95.29602513038114,0.1756038470405874,0.011893125674010574,2,5,0,0,0.043010752688172046,32.25806451612903,2.210526315789474
25,41,10,15,2199.13348061967,6.800409217585261,80.54344997117326,11,6,6,0.7816411541313523,1,2,17,12,0.5924198601722237,35,22,3,52,17,4,4,76.76773878749225,0.22274174905509303,0.006206728922193345,5,4,3,0,0.5769230769230769,153.84615384615387,1.5217391304347827
99,5,8,11,334.8704508983741,4.992806910416177,93.19978158544062,8,6,5,0.4229111214146302,1,0,19,17,0.23857687669130706,49,16,1,402,19,2,1,78.28045965009576,0.34422356255348346,0.0027218491766475526,1,7,6,0,0.11,20.0,2.8823529411764706
117,22,9,17,1827.3678023156854,10.276708542120964,27.232079848073468,13,3,4,0.6280287033874992,3,4,15,12,0.20733038517998156,57,19,4,160,10,2,3,82.20862357632086,0.07907532657669304,0.029906231132899214,3,4,4,0,0.1440677966101695,16.949152542372882,2.85
59,10,17,3,1553.103408850736,3.6378076348817463,74.44534784359627,11,8,4,0.8952745232367679,1,1,19,15,0.1481142367250498,60,18,2,178,17,1,0,69.55658379307978,0.0482432601199078,0.16910226317587274,2,3,7,0,0.05,16.666666666666668,3.1578947368421053
514,8,14,4,560.8523419364946,7.067974004815171,76.52656028988741,7,5,10,0.7662726647009402,0,0,14,5,0.25208906179491725,40,23,2,130,17,1,1,70.77922650611495,0.1001049895256203,0.04349350394393096,4,8,5,1,0.007766990291262136,1.941747572815534,1.6666666666666667
293,20,10,10,1570.1297273782088,3.719444566800302,71.36690407681029,13,5,6,0.6367066389055233,1,0,20,12,0.1320399932492452,50,27,5,3,21,2,1,69.92914430726069,0.40681736133114854,0.0034446797176481206,2,4,7,1,0.034013605442176874,6.802721088435374,1.7857142857142858
146,143,11,11,1240.6389233806115,10.01780879437891,63.15373648898857,12,3,8,0.8725533761370471,3,3,16,17,0.3244229435849032,53,23,3,115,15,3,2,60.001009297701856,0.3101803158831928,0.09927279042295198,4,3,4,1,0.07482993197278912,20.408163265306122,2.2083333333333335
611,15,6,8,1926.294931407555,13.06761436182714,16.904107331802685,10,6,4,0.866973909419547,4,0,12,16,0.21479463649827024,64,18,2,338,22,2,0,45.385278423096615,0.2750646399133704,0.11122787432487186,6,4,8,0,0.013071895424836602,3.2679738562091503,3.3684210526315788
262,15,14,11,784.2795725644888,4.653307662116725,51.90299177678007,13,4,7,0.5326868050876802,2,3,16,13,0.3862115507971685,43,16,4,323,15,1,0,67.2195455169793,0.09239426687619924,0.028869385070847433,3,5,2,0,0.04182509505703422,3.802281368821293,2.5294117647058822
171,12,11,7,403.7600696203831,7.255429327906888,80.61939174107792,7,2,6,0.733275494525988,5,0,15,13,0.5264445976703545,44,20,2,55,15,1,1,47.60703510531907,0.1467125268511693,0.020605079415936988,2,1,4,0,0.040697674418604654,5.813953488372093,2.0952380952380953
298,32,5,11,794.149056846559,4.942035068881629,68.42579470586728,13,3,6,0.8706743189886115,3,2,17,13,0.5273155962217266,44,22,6,6,17,1,2,80.65457002035429,0.22893819288524447,0.0132118005296562,3,2,6,0,0.03678929765886288,3.3444816053511706,1.9130434782608696
72,22,3,1,306.97390923038,15.758712781707445,47.335060709072565,13,4,2,0.5627534243767265,0,3,14,10,0.48710471316685916,52,20,1,98,20,1,2,61.1610911867805,0.3527079831923329,0.2723315283493866,5,1,5,0,0.0136986301369863,13.698630136986301,2.4761904761904763
730,8,3,12,849.3165173261722,13.838512150126528,47.56346426701407,6,3,3,0.41883282437122477,2,1,15,10,0.4567351566136893,39,28,4,215,12,3,3,64.91760064707344,0.3331182278495507,0.17017983757866695,3,4,5,0,0.016415868673050615,4.1039671682626535,1.3448275862068966
69,85,2,7,2030.4490610326025,10.448644183731824,49.84077857148176,12,3,3,0.8249394409103297,2,0,12,8,0.1498612904132754,45,23,6,685,13,0,2,55.19022844925197,0.08765401352792722,0.025308303449908552,3,3,4,0,0.1,0.0,1.875
269,26,5,12,745.6415515294165,7.21165574544926,49.875125261962815,9,6,1,0.6529226338070433,2,4,12,13,0.06181357227854785,52,23,1,20,16,5,2,59.414378298654526,0.21102784969111332,0.023048818737040906,0,5,4,0,0.044444444444444446,18.51851851851852,2.1666666666666665
497,10,10,7,1372.026733488925,5.060832683031132,63.81661443212892,14,4,9,0.8434300534066409,3,2,10,13,0.5098445023831056,42,22,5,21,21,3,2,74.70478915142334,0.20652818243840587,0.16387309568655206,2,6,3,1,0.014056224899598393,6.024096385542169,1.826086956521739
363,6,7,10,1079.2521941915993,3.863741279074886,72.83301204914004,14,3,5,0.6599571224728972,3,0,11,11,0.3704119125677733,50,23,2,229,11,1,2,69.21057634366478,0.35924331162146833,0.33518985214813934,4,2,5,0,0.027472527472527472,2.7472527472527473,2.0833333333333335
94,11,7,2,621.1173766957667,3.7412929798848236,88.33170312740211,11,5,3,0.431113820335738,3,0,18,11,0.3787236287547918,54,21,4,251,13,2,1,61.41595234096256,0.5662727893886398,0.09470554534999705,0,1,5,0,0.021052631578947368,21.052631578947366,2.4545454545454546
104,38,13,8,1703.2198579884528,5.610609576108066,59.45057345747047,13,2,5,0.8091673734383206,1,1,13,14,0.35174910103500634,53,22,1,177,20,2,0,76.24494857745792,0.2632852757150667,0.04068991163500323,5,5,6,0,0.0761904761904762,19.04761904761905,2.3043478260869565
578,2,11,4,255.92982092767235,6.232140699950437,92.29617756378434,4,3,7,0.8902857468887396,1,0,19,9,0.23843267517087607,42,19,2,45,21,5,1,37.743118219593,0.36014990121982354,0.010961081585147267,6,3,6,0,0.0069084628670120895,8.635578583765112,2.1
65,24,7,3,544.1807214502671,8.570806726302047,62.87420675663374,14,4,6,0.6751034697732343,1,0,18,20,0.046176997460604996,54,15,5,391,12,2,2,35.66064162256558,0.576591772667925,0.14444150266147548,2,6,3,0,0.045454545454545456,30.303030303030305,3.375
217,37,6,5,1902.0847025498472,6.585230317561775,95.11987150446079,10,3,4,0.7663387823299382,1,1,12,11,0.13096885962101523,57,25,4,98,22,2,3,62.95551465669017,0.1774354977167717,0.005619077546924541,2,6,11,0,0.022935779816513763,9.174311926605505,2.1923076923076925
223,7,3,5,2288.801670071488,3.4126754648165774,40.8446486753136,8,4,4,0.684928856540211,2,2,16,16,0.2987179754081567,51,19,1,237,16,3,2,63.58965737212841,0.26047110132720636,0.017640751259654735,5,4,5,0,0.022321428571428572,13.392857142857142,2.55
141,76,12,21,3077.4094267777236,8.073370530599636,58.90978082430156,6,5,4,0.9272809163010637,1,1,19,15,0.32809359230563784,55,26,1,211,12,2,2,59.26092218848908,0.10834991595280263,0.21923898879836456,2,1,4,1,0.14788732394366197,14.084507042253522,2.037037037037037
138,21,3,5,512.5495841903258,10.060734129979684,68.40245069070555,9,4,9,0.8453490680805803,0,1,24,7,0.2183716059346258,49,23,3,251,16,2,3,85.44256620280983,0.39752936350672446,0.04368920973173283,7,3,5,0,0.03597122302158273,14.388489208633095,2.0416666666666665
146,4,7,3,957.3739925436603,9.514100151038727,68.0453867500259,14,2,5,0.7041452332331964,2,0,20,9,0.25115302742242424,49,23,3,108,10,3,1,66.25322189698525,0.3493715616664955,0.0949850234536437,3,1,4,0,0.02040816326530612,20.408163265306122,2.0416666666666665
105,20,13,3,101.1679779327382,6.250154592974909,70.4940377338724,8,3,2,0.4878949178238703,1,1,13,19,0.15275743301932013,49,23,1,69,17,4,2,64.87745673835121,0.2006491297597056,0.05114877171326813,3,4,6,0,0.02830188679245283,37.73584905660377,2.0416666666666665
111,28,2,3,8484.979168908043,8.03113258959839,25.920902518665155,12,3,6,0.846974444205212,4,1,8,12,0.2935951768649885,50,26,3,329,16,2,1,60.36689511606917,0.33940425179805567,0.045265035652322615,2,4,1,0,0.026785714285714284,17.857142857142858,1.8518518518518519
741,36,11,18,686.6261735776251,4.684700987647326,58.90175400287983,9,6,9,0.8156644994037355,2,0,15,12,0.08422076885407495,51,23,2,36,13,0,0,66.19319732974728,0.4888291442987314,0.030424838057299362,1,4,9,1,0.02425876010781671,0.0,2.125
89,49,4,20,494.83192886586,5.22692763633872,70.58016407292787,11,3,4,0.9392122685034313,2,3,17,12,0.06501364670814636,59,16,3,31,16,2,4,68.66909692286967,0.15059949370514122,0.19403635598900526,3,6,4,0,0.2222222222222222,22.22222222222222,3.4705882352941178
318,11,2,17,431.84769197999606,11.235121214270595,62.9010049998819,16,5,3,0.689242996895167,2,2,9,12,0.5523414303887236,52,20,4,155,11,3,2,29.813648195924607,0.318079367086374,0.11464633974418255,2,5,2,1,0.05329153605015674,9.404388714733543,2.4761904761904763
101,2,15,6,3163.211667801882,5.191906351765648,76.92676321511973,12,5,1,0.8618529025205935,3,1,13,11,0.2590734092636989,48,11,1,100,13,0,0,85.94202946539401,0.2503098719529421,0.2218759120029506,4,3,3,0,0.058823529411764705,0.0,4.0
356,11,5,19,1793.0338877763088,9.708436234061207,94.8253316885236,11,1,2,0.8040359281615085,3,0,7,12,0.560916866167777,43,16,2,38,20,2,0,83.44697828060205,0.12347728953050503,0.048905365836319596,3,4,9,0,0.05322128851540616,5.602240896358543,2.5294117647058822
363,22,7,8,2664.706219154725,8.502017479309625,54.09830119027634,15,4,3,0.8725482247184505,1,2,10,14,0.20666422553276909,54,28,4,139,15,2,1,45.81579787111023,0.09745370042065225,0.0032107486462599364,3,4,0,0,0.02197802197802198,5.4945054945054945,1.8620689655172413
104,19,9,3,1799.0736477959215,6.325498549847404,44.63594354769786,14,5,5,0.6588820328398055,2,2,15,11,0.07427492918460693,54,20,2,49,23,2,5,86.8728760411765,0.5548710104764432,0.05243246912185177,5,5,4,0,0.02857142857142857,19.04761904761905,2.5714285714285716
114,61,9,6,600.0224005943635,16.57109956036551,57.88659428278177,9,4,8,0.6432045877255844,2,3,15,11,0.1583863818122266,41,17,4,243,26,5,0,64.0094636027582,0.5665398710688889,0.16142092357116178,3,3,10,0,0.05217391304347826,43.47826086956522,2.2777777777777777
339,38,13,23,601.2945203578232,10.402405319081204,64.77474147103057,9,7,5,0.6513281892399676,4,0,14,14,0.6977932769585706,51,12,3,49,5,2,0,70.67293432156688,0.17743591837767014,0.2611663882019615,4,1,5,1,0.06764705882352941,5.88235294117647,3.923076923076923
187,36,2,10,1815.9358359031376,2.7535154453108843,52.31408387423976,7,2,7,0.3258433531051929,1,1,18,15,0.08003734920568707,56,17,2,172,17,3,1,53.008839111656606,0.031561034249432345,0.07641963998110707,4,2,1,0,0.05319148936170213,15.957446808510637,3.111111111111111
39,51,5,13,1314.8497037697782,9.657742090005952,61.683837620621844,7,6,8,0.700041345850282,3,2,14,9,0.15958995884605012,54,16,4,518,17,2,2,48.45138015666094,0.560923309702349,0.05274695318701185,2,6,4,1,0.325,50.0,3.176470588235294
596,18,33,3,291.0577867337903,6.261245941043253,63.414510308591964,12,5,6,0.9036451720919935,3,2,16,12,0.18757488461531624,40,30,4,120,10,4,3,53.51128966652898,0.02895740627443749,0.02911427514956662,2,8,8,0,0.005025125628140704,6.700167504187605,1.2903225806451613
129,19,23,2,137.5317298848147,3.302263593043208,52.78579040774559,8,4,0,0.7732148336810188,1,2,10,17,0.36560003880988023,48,18,3,92,14,1,1,60.09416896432083,0.4532097447113707,0.013988172821548732,1,4,6,0,0.015384615384615385,7.6923076923076925,2.526315789473684
69,2,4,10,528.6745033160445,4.868350137920861,47.91786368360325,16,5,9,0.8152532463253672,3,1,8,10,0.5597533913640671,46,26,2,68,16,2,1,72.62694156532193,0.4231843369427567,0.2322924195102291,2,4,6,0,0.14285714285714285,28.57142857142857,1.7037037037037037
93,24,2,9,902.5359539218448,7.656358430619361,63.62749902454973,8,6,5,0.7727122439774462,3,3,15,12,0.4588605899735654,44,32,2,73,16,1,5,34.73295074683887,0.4081931687514875,0.07953983805946187,1,3,7,0,0.09574468085106383,10.638297872340425,1.3333333333333333
61,25,31,3,755.8704071430694,8.394090191809108,68.77230755806949,11,4,3,0.43489589351761565,1,1,21,19,0.4316157800640509,49,30,4,38,22,2,2,54.77415340153519,0.25945695896654164,0.07646915140265431,2,4,5,0,0.04838709677419355,32.25806451612903,1.5806451612903225
85,8,4,11,1593.1280764493615,6.390485385324468,84.61546691651019,8,8,7,0.6666566680890259,5,1,15,15,0.11192216556147319,48,29,2,46,11,4,2,60.79138173593823,0.27655961843468657,0.09687666127193813,4,3,5,0,0.12790697674418605,46.51162790697674,1.6
62,8,4,4,558.9579431651807,5.267891125418809,52.17960508050959,14,6,4,0.5595125786688915,1,1,16,16,0.55385285118227,57,22,5,31,14,1,1,46.87811682052555,0.2008966465023034,0.04433594054371976,5,5,6,0,0.06349206349206349,15.873015873015872,2.4782608695652173
19,11,6,10,1015.9534626707755,7.500566350180958,35.67652168629478,10,4,1,0.837068418959705,2,3,13,15,0.17681118543405303,60,21,4,940,19,1,1,95.2771744528563,0.1680917616804791,0.14719891773933952,1,4,4,0,0.5,50.0,2.727272727272727
49,24,12,3,2043.9470258855258,8.954878539240458,95.18384442878097,11,5,4,0.5426381255844208,1,1,14,13,0.122452789286806,41,26,3,292,14,2,1,58.83305364614437,0.25699768617911195,0.00039225605575629905,2,4,6,0,0.06,40.0,1.5185185185185186
528,17,29,15,1262.5123354055727,5.729889111644631,77.18380668046072,8,3,2,0.8233555106487321,0,0,14,12,0.237553708500506,55,16,2,151,11,2,0,82.03878795957567,0.3341708340816464,0.1518881853019311,2,2,5,1,0.02835538752362949,3.780718336483932,3.235294117647059
29,16,16,28,888.0646683457057,2.3547232003954726,66.69262862499707,15,7,8,0.7215204888173152,3,1,14,16,0.43555673672090517,42,22,3,192,10,2,0,86.16349496003586,0.23626752806922655,0.020639760913522324,4,3,7,1,0.9333333333333333,66.66666666666667,1.826086956521739
62,47,3,2,805.4545260958889,8.846090422889176,55.334869798976854,9,8,5,0.34262514919021686,0,2,19,14,0.21647503356169592,41,25,3,200,19,1,2,34.95369747938871,0.16124967412248348,0.006801716689408157,0,3,3,0,0.031746031746031744,15.873015873015872,1.5769230769230769
43,3,13,4,7053.126253919465,6.544412761983014,86.64571710715515,15,3,6,0.9433659954367158,0,0,15,16,0.73716332337273,58,21,1,196,14,4,1,61.65170709531941,0.017769054503144515,0.0670223623489566,2,4,7,1,0.09090909090909091,90.9090909090909,2.6363636363636362
49,63,4,4,1002.8430317076372,18.485854675190872,95.62480795224297,11,4,7,0.8324663782757701,1,1,14,13,0.3154930677315749,46,23,1,41,14,5,0,68.41697104415073,0.6932728614303394,0.06381630149290453,4,2,5,1,0.08,100.0,1.9166666666666667
154,28,5,6,235.52112942691053,3.1395316106623823,24.487244069129197,9,4,3,0.8866038021109757,4,2,12,18,0.04481527947948046,39,17,3,61,19,1,0,68.90756684185577,0.4419670587948102,0.007527491420610376,4,4,5,0,0.03870967741935484,6.451612903225806,2.1666666666666665
269,9,11,16,652.0122468736639,9.07777914260332,71.6253281918863,6,6,3,0.8744637078910864,1,1,23,7,0.6794714803973632,45,19,2,534,12,0,0,72.56861925218394,0.29886670009911265,0.14193520968000242,2,3,9,0,0.05925925925925926,0.0,2.25
524,13,11,4,1861.650261783983,6.168064281652735,52.50038714632358,10,5,3,0.6643227681336217,1,2,17,17,0.3621834740853422,47,14,2,185,15,4,2,76.88549012965079,0.1907522147889231,0.031618664985766765,4,2,6,0,0.007619047619047619,7.619047619047619,3.1333333333333333
204,18,13,7,548.1924447016671,5.637616265467545,80.96855881303748,15,4,5,0.7396524493268185,2,1,10,18,0.07796187709155124,52,20,1,32,17,4,1,40.64289705490706,0.19560028729314327,0.10105085276710923,2,4,4,0,0.03414634146341464,19.51219512195122,2.4761904761904763
111,4,5,12,3225.732875054706,9.955622820827012,100.0,12,3,6,0.7029278659982653,2,1,14,6,0.2628209746016427,50,18,3,617,20,3,2,49.81550577433479,0.1051981500176426,0.009537790489994919,0,6,6,1,0.10714285714285714,26.785714285714285,2.6315789473684212
85,4,5,8,6898.460729261425,1.4352468568391898,84.59861373556578,12,4,7,0.3787552301936327,4,1,13,15,0.31700708221866597,61,22,2,822,12,3,0,52.131607165302164,0.02802551473299435,0.06983364813180691,2,2,5,0,0.09302325581395349,34.883720930232556,2.652173913043478
229,37,5,6,428.53869803195124,14.390795471379011,80.68005639490029,11,2,3,0.6934332058240005,1,0,16,12,0.4664710302300313,42,23,2,326,12,0,0,35.038490538873916,0.4454818400416388,0.104693453411568,5,5,5,0,0.02608695652173913,0.0,1.75
129,8,2,13,968.2340728995653,12.15306770388871,81.0568302588491,16,7,4,0.9251198511882208,0,0,11,9,0.14527929143207016,55,19,4,214,21,2,2,50.57813244417883,0.5084777444193089,0.10337695670841564,5,7,2,1,0.1,15.384615384615385,2.75
115,13,4,3,406.14539959636187,3.6513815056796814,83.4179271028974,8,3,4,0.39915467847221464,4,5,14,15,0.12749568879036693,64,19,2,200,18,0,2,43.70420011160984,0.21046005512379312,0.0326547083866901,3,1,3,0,0.02586206896551724,0.0,3.2
263,1,2,5,1255.473738670809,13.811420244187744,33.23659125937883,5,1,3,0.6963268280566323,2,0,20,15,0.411487087310786,65,23,4,547,23,1,3,58.49537609168729,0.2892612306493272,0.08090588657408974,7,4,3,1,0.01893939393939394,3.787878787878788,2.7083333333333335
87,36,10,1,606.0466825156655,7.3415092620095805,70.26042207303666,5,2,7,0.8169803547327416,3,1,23,7,0.1891019578675624,67,17,5,16,15,2,1,84.62332024697787,0.42712161998448434,0.08954172559229641,0,3,5,0,0.011363636363636364,22.727272727272727,3.7222222222222223
119,4,2,6,1544.2250281275697,8.615793981696712,62.10331139205309,12,2,4,0.6470721786746528,2,1,15,10,0.0597965208110856,53,20,2,140,15,0,0,40.796353981460626,0.09975507441005634,0.11794384534690923,3,3,6,0,0.05,0.0,2.5238095238095237
769,60,4,18,1704.7334170170388,5.672200517398843,77.19289813164191,8,6,5,0.793663616645312,4,0,18,16,0.11135630934594383,40,15,3,131,15,1,3,44.60896370868589,0.38417067105893393,0.02409257770177144,3,4,6,1,0.023376623376623377,1.2987012987012987,2.5
342,1,1,8,4906.615226581807,9.276375818713724,78.02572746825999,9,1,4,0.8969589870683605,4,0,14,13,0.37687807704890874,55,29,3,51,16,3,0,66.23408141764108,0.2426130602108552,0.018028338308720068,2,6,4,0,0.023323615160349854,8.746355685131196,1.8333333333333333
348,19,9,7,1289.1098515569088,14.295797333831471,67.58679234072113,6,3,5,0.5244440570199976,5,1,10,12,0.1610748180308751,50,14,3,39,24,1,2,51.19336337814799,0.32672175871592657,0.03161967041347122,1,7,8,0,0.02005730659025788,2.865329512893983,3.3333333333333335
